Date,Company,ISIN,Rf (%)
2023-06-30,Orient Overseas (International) Ltd,BMG677491539,5.32
2023-06-30,China Mengniu Dairy Co Ltd,KYG210961051,5.32
2023-06-30,Tingyi (Cayman Islands) Holding Corp,KYG8878S1030,5.32
2023-06-30,Sino Biopharmaceutical Ltd,KYG8167W1380,5.32
2023-06-30,Wharf Real Estate Investment Company Ltd,KYG9593A1040,5.32
2023-06-30,ENN Energy Holdings Ltd,KYG3066L1014,5.32
2023-06-30,CSPC Pharmaceutical Group Ltd,HK1093012172,5.32
2023-06-30,Li Ning Co Ltd,KYG5496K1242,5.32
2023-06-30,Xinyi Glass Holdings Ltd,KYG9828G1082,5.32
2023-06-30,Hang Lung Properties Ltd,HK0101000591,5.32
2023-06-30,Xinyi Solar Holdings Ltd,KYG9829N1025,5.32
2023-06-30,Zhongsheng Group Holdings Ltd,KYG9894K1085,5.32
2023-06-30,Hengan International Group Company Ltd,KYG4402L1510,5.32
2023-06-30,New World Dev,HK0000608585,5.32
2023-06-30,Country Garde,KYG2453A1085,5.32
2023-06-30,CountryGarden,KYG245241032,5.32
2023-07-31,Tencent Holdings Ltd,KYG875721634,5.44
2023-07-31,Industrial and Commercial Bank of China Ltd,CNE1000003G1,5.44
2023-07-31,Alibaba Group Holding Ltd,KYG017191142,5.44
2023-07-31,China Mobile Ltd,HK0941009539,5.44
2023-07-31,Bank of China Ltd,CNE1000001Z5,5.44
2023-07-31,China Construction Bank Corp,CNE1000002H1,5.44
2023-07-31,HSBC Holdings PLC,GB0005405286,5.44
2023-07-31,PetroChina Co Ltd,CNE1000003W8,5.44
2023-07-31,Xiaomi Corp,KYG9830T1067,5.44
2023-07-31,BYD Co Ltd,CNE100000296,5.44
2023-07-31,China Merchants Bank Co Ltd,CNE1000002M1,5.44
2023-07-31,China Life Insurance Co Ltd,CNE1000002L3,5.44
2023-07-31,Meituan,KYG596691041,5.44
2023-07-31,Ping An Insurance Group Co of China Ltd,CNE1000003X6,5.44
2023-07-31,CNOOC Ltd,HK0883013259,5.44
2023-07-31,China Shenhua Energy Co Ltd,CNE1000002R0,5.44
2023-07-31,China Petroleum & Chemical Corp,CNE1000002Q2,5.44
2023-07-31,AIA Group Ltd,HK0000069689,5.44
2023-07-31,Semiconductor Manufacturing International Corp,KYG8020E1199,5.44
2023-07-31,JD.Com Inc,KYG8208B1014,5.44
2023-07-31,NetEase Inc,KYG6427A1022,5.44
2023-07-31,Zijin Mining Group Co Ltd,CNE100000502,5.44
2023-07-31,Hong Kong Exchanges and Clearing Ltd,HK0388045442,5.44
2023-07-31,Nongfu Spring Co Ltd,CNE100004272,5.44
2023-07-31,Trip.com Group Ltd,KYG9066F1019,5.44
2023-07-31,China Unicom Hong Kong Ltd,HK0000049939,5.44
2023-07-31,BOC Hong Kong Holdings Ltd,HK2388011192,5.44
2023-07-31,CITIC Ltd,HK0267001375,5.44
2023-07-31,Haier Smart Home Co Ltd,CNE1000048K8,5.44
2023-07-31,ANTA Sports Products Ltd,KYG040111059,5.44
2023-07-31,Baidu Inc,KYG070341048,5.44
2023-07-31,Sun Hung Kai Properties Ltd,HK0016000132,5.44
2023-07-31,Hang Seng Bank Ltd,HK0011000095,5.44
2023-07-31,Techtronic Industries Co Ltd,HK0669013440,5.44
2023-07-31,China Resources Land Ltd,KYG2108Y1052,5.44
2023-07-31,Geely Automobile Holdings Ltd,KYG3777B1032,5.44
2023-07-31,CLP Holdings Ltd,HK0002007356,5.44
2023-07-31,Lenovo Group Ltd,HK0992009065,5.44
2023-07-31,MTR Corp Ltd,HK0066009694,5.44
2023-07-31,China Overseas Land & Investment Ltd,HK0688002218,5.44
2023-07-31,CK Hutchison Holdings Ltd,KYG217651051,5.44
2023-07-31,Sands China Ltd,KYG7800X1079,5.44
2023-07-31,Galaxy Entertainment Group Ltd,HK0027032686,5.44
2023-07-31,CK Infrastructure Holdings Ltd,BMG2178K1009,5.44
2023-07-31,CK Asset Holdings Ltd,KYG2177B1014,5.44
2023-07-31,China Hongqiao Group Ltd,KYG211501005,5.44
2023-07-31,JD Health International Inc,KYG5074A1004,5.44
2023-07-31,Hong Kong and China Gas Co Ltd,HK0003000038,5.44
2023-07-31,Hansoh Pharmaceutical Group Company Ltd,KYG549581067,5.44
2023-07-31,Power Assets Holdings Ltd,HK0006000050,5.44
2023-07-31,Budweiser Brewing Company APAC Ltd,KYG1674K1013,5.44
2023-07-31,Henderson Land Development Co Ltd,HK0012000102,5.44
2023-07-31,Sunny Optical Technology Group Co Ltd,KYG8586D1097,5.44
2023-07-31,WuXi Biologics (Cayman) Inc,KYG970081173,5.44
2023-07-31,China Resources Power Holdings Co Ltd,HK0836012952,5.44
2023-07-31,Alibaba Health Information Technology Ltd,BMG0171K1018,5.44
2023-07-31,Link Real Estate Investment Trust,HK0823032773,5.44
2023-07-31,Shenzhou International Group Holdings Ltd,KYG8087W1015,5.44
2023-07-31,Haidilao International Holding Ltd,KYG4290A1013,5.44
2023-07-31,China Resources Beer Holdings Co Ltd,HK0291001490,5.44
2023-07-31,Chow Tai Fook Jewellery Group Ltd,KYG211461085,5.44
2023-07-31,WH Group Ltd,KYG960071028,5.44
2023-07-31,Longfor Group Holdings Ltd,KYG5635P1090,5.44
2023-07-31,China Resources Mixc Lifestyle Services Ltd,KYG2122G1064,5.44
2023-07-31,Orient Overseas (International) Ltd,BMG677491539,5.44
2023-07-31,China Mengniu Dairy Co Ltd,KYG210961051,5.44
2023-07-31,Tingyi (Cayman Islands) Holding Corp,KYG8878S1030,5.44
2023-07-31,Sino Biopharmaceutical Ltd,KYG8167W1380,5.44
2023-07-31,Wharf Real Estate Investment Company Ltd,KYG9593A1040,5.44
2023-07-31,ENN Energy Holdings Ltd,KYG3066L1014,5.44
2023-07-31,CSPC Pharmaceutical Group Ltd,HK1093012172,5.44
2023-07-31,Li Ning Co Ltd,KYG5496K1242,5.44
2023-07-31,Xinyi Glass Holdings Ltd,KYG9828G1082,5.44
2023-07-31,Hang Lung Properties Ltd,HK0101000591,5.44
2023-07-31,Xinyi Solar Holdings Ltd,KYG9829N1025,5.44
2023-07-31,Zhongsheng Group Holdings Ltd,KYG9894K1085,5.44
2023-07-31,Hengan International Group Company Ltd,KYG4402L1510,5.44
2023-07-31,New World Dev,HK0000608585,5.44
2023-07-31,Country Garde,KYG2453A1085,5.44
2023-07-31,CountryGarden,KYG245241032,5.44
2023-08-31,Tencent Holdings Ltd,KYG875721634,5.48
2023-08-31,Industrial and Commercial Bank of China Ltd,CNE1000003G1,5.48
2023-08-31,Alibaba Group Holding Ltd,KYG017191142,5.48
2023-08-31,China Mobile Ltd,HK0941009539,5.48
2023-08-31,Bank of China Ltd,CNE1000001Z5,5.48
2023-08-31,China Construction Bank Corp,CNE1000002H1,5.48
2023-08-31,HSBC Holdings PLC,GB0005405286,5.48
2023-08-31,PetroChina Co Ltd,CNE1000003W8,5.48
2023-08-31,Xiaomi Corp,KYG9830T1067,5.48
2023-08-31,BYD Co Ltd,CNE100000296,5.48
2023-08-31,China Merchants Bank Co Ltd,CNE1000002M1,5.48
2023-08-31,China Life Insurance Co Ltd,CNE1000002L3,5.48
2023-08-31,Meituan,KYG596691041,5.48
2023-08-31,Ping An Insurance Group Co of China Ltd,CNE1000003X6,5.48
2023-08-31,CNOOC Ltd,HK0883013259,5.48
2023-08-31,China Shenhua Energy Co Ltd,CNE1000002R0,5.48
2023-08-31,China Petroleum & Chemical Corp,CNE1000002Q2,5.48
2023-08-31,AIA Group Ltd,HK0000069689,5.48
2023-08-31,Semiconductor Manufacturing International Corp,KYG8020E1199,5.48
2023-08-31,JD.Com Inc,KYG8208B1014,5.48
2023-08-31,NetEase Inc,KYG6427A1022,5.48
2023-08-31,Zijin Mining Group Co Ltd,CNE100000502,5.48
2023-08-31,Hong Kong Exchanges and Clearing Ltd,HK0388045442,5.48
2023-08-31,Nongfu Spring Co Ltd,CNE100004272,5.48
2023-08-31,Trip.com Group Ltd,KYG9066F1019,5.48
2023-08-31,China Unicom Hong Kong Ltd,HK0000049939,5.48
2023-08-31,BOC Hong Kong Holdings Ltd,HK2388011192,5.48
2023-08-31,CITIC Ltd,HK0267001375,5.48
2023-08-31,Haier Smart Home Co Ltd,CNE1000048K8,5.48
2023-08-31,ANTA Sports Products Ltd,KYG040111059,5.48
2023-08-31,Baidu Inc,KYG070341048,5.48
2023-08-31,Sun Hung Kai Properties Ltd,HK0016000132,5.48
2023-08-31,Hang Seng Bank Ltd,HK0011000095,5.48
2023-08-31,Techtronic Industries Co Ltd,HK0669013440,5.48
2023-08-31,China Resources Land Ltd,KYG2108Y1052,5.48
2023-08-31,Geely Automobile Holdings Ltd,KYG3777B1032,5.48
2023-08-31,CLP Holdings Ltd,HK0002007356,5.48
2023-08-31,Lenovo Group Ltd,HK0992009065,5.48
2023-08-31,MTR Corp Ltd,HK0066009694,5.48
2023-08-31,China Overseas Land & Investment Ltd,HK0688002218,5.48
2023-08-31,CK Hutchison Holdings Ltd,KYG217651051,5.48
2023-08-31,Sands China Ltd,KYG7800X1079,5.48
2023-08-31,Galaxy Entertainment Group Ltd,HK0027032686,5.48
2023-08-31,CK Infrastructure Holdings Ltd,BMG2178K1009,5.48
2023-08-31,CK Asset Holdings Ltd,KYG2177B1014,5.48
2023-08-31,China Hongqiao Group Ltd,KYG211501005,5.48
2023-08-31,JD Health International Inc,KYG5074A1004,5.48
2023-08-31,Hong Kong and China Gas Co Ltd,HK0003000038,5.48
2023-08-31,Hansoh Pharmaceutical Group Company Ltd,KYG549581067,5.48
2023-08-31,Power Assets Holdings Ltd,HK0006000050,5.48
2023-08-31,Budweiser Brewing Company APAC Ltd,KYG1674K1013,5.48
2023-08-31,Henderson Land Development Co Ltd,HK0012000102,5.48
2023-08-31,Sunny Optical Technology Group Co Ltd,KYG8586D1097,5.48
2023-08-31,WuXi Biologics (Cayman) Inc,KYG970081173,5.48
2023-08-31,China Resources Power Holdings Co Ltd,HK0836012952,5.48
2023-08-31,Alibaba Health Information Technology Ltd,BMG0171K1018,5.48
2023-08-31,Link Real Estate Investment Trust,HK0823032773,5.48
2023-08-31,Shenzhou International Group Holdings Ltd,KYG8087W1015,5.48
2023-08-31,Haidilao International Holding Ltd,KYG4290A1013,5.48
2023-08-31,China Resources Beer Holdings Co Ltd,HK0291001490,5.48
2023-08-31,Chow Tai Fook Jewellery Group Ltd,KYG211461085,5.48
2023-08-31,WH Group Ltd,KYG960071028,5.48
2023-08-31,Longfor Group Holdings Ltd,KYG5635P1090,5.48
2023-08-31,China Resources Mixc Lifestyle Services Ltd,KYG2122G1064,5.48
2023-08-31,Orient Overseas (International) Ltd,BMG677491539,5.48
2023-08-31,China Mengniu Dairy Co Ltd,KYG210961051,5.48
2023-08-31,Tingyi (Cayman Islands) Holding Corp,KYG8878S1030,5.48
2023-08-31,Sino Biopharmaceutical Ltd,KYG8167W1380,5.48
2023-08-31,Wharf Real Estate Investment Company Ltd,KYG9593A1040,5.48
2023-08-31,ENN Energy Holdings Ltd,KYG3066L1014,5.48
2023-08-31,CSPC Pharmaceutical Group Ltd,HK1093012172,5.48
2023-08-31,Li Ning Co Ltd,KYG5496K1242,5.48
2023-08-31,Xinyi Glass Holdings Ltd,KYG9828G1082,5.48
2023-08-31,Hang Lung Properties Ltd,HK0101000591,5.48
2023-08-31,Xinyi Solar Holdings Ltd,KYG9829N1025,5.48
2023-08-31,Zhongsheng Group Holdings Ltd,KYG9894K1085,5.48
2023-08-31,Hengan International Group Company Ltd,KYG4402L1510,5.48
2023-08-31,New World Dev,HK0000608585,5.48
2023-08-31,Country Garde,KYG2453A1085,5.48
2023-08-31,CountryGarden,KYG245241032,5.48
2023-09-29,Tencent Holdings Ltd,KYG875721634,5.48
2023-09-29,Industrial and Commercial Bank of China Ltd,CNE1000003G1,5.48
2023-09-29,Alibaba Group Holding Ltd,KYG017191142,5.48
2023-09-29,China Mobile Ltd,HK0941009539,5.48
2023-09-29,Bank of China Ltd,CNE1000001Z5,5.48
2023-09-29,China Construction Bank Corp,CNE1000002H1,5.48
2023-09-29,HSBC Holdings PLC,GB0005405286,5.48
2023-09-29,PetroChina Co Ltd,CNE1000003W8,5.48
2023-09-29,Xiaomi Corp,KYG9830T1067,5.48
2023-09-29,BYD Co Ltd,CNE100000296,5.48
2023-09-29,China Merchants Bank Co Ltd,CNE1000002M1,5.48
2023-09-29,China Life Insurance Co Ltd,CNE1000002L3,5.48
2023-09-29,Meituan,KYG596691041,5.48
2023-09-29,Ping An Insurance Group Co of China Ltd,CNE1000003X6,5.48
2023-09-29,CNOOC Ltd,HK0883013259,5.48
2023-09-29,China Shenhua Energy Co Ltd,CNE1000002R0,5.48
2023-09-29,China Petroleum & Chemical Corp,CNE1000002Q2,5.48
2023-09-29,AIA Group Ltd,HK0000069689,5.48
2023-09-29,Semiconductor Manufacturing International Corp,KYG8020E1199,5.48
2023-09-29,JD.Com Inc,KYG8208B1014,5.48
2023-09-29,NetEase Inc,KYG6427A1022,5.48
2023-09-29,Zijin Mining Group Co Ltd,CNE100000502,5.48
2023-09-29,Hong Kong Exchanges and Clearing Ltd,HK0388045442,5.48
2023-09-29,Nongfu Spring Co Ltd,CNE100004272,5.48
2023-09-29,Trip.com Group Ltd,KYG9066F1019,5.48
2023-09-29,China Unicom Hong Kong Ltd,HK0000049939,5.48
2023-09-29,BOC Hong Kong Holdings Ltd,HK2388011192,5.48
2023-09-29,CITIC Ltd,HK0267001375,5.48
2023-09-29,Haier Smart Home Co Ltd,CNE1000048K8,5.48
2023-09-29,ANTA Sports Products Ltd,KYG040111059,5.48
2023-09-29,Baidu Inc,KYG070341048,5.48
2023-09-29,Sun Hung Kai Properties Ltd,HK0016000132,5.48
2023-09-29,Hang Seng Bank Ltd,HK0011000095,5.48
2023-09-29,Techtronic Industries Co Ltd,HK0669013440,5.48
2023-09-29,China Resources Land Ltd,KYG2108Y1052,5.48
2023-09-29,Geely Automobile Holdings Ltd,KYG3777B1032,5.48
2023-09-29,CLP Holdings Ltd,HK0002007356,5.48
2023-09-29,Lenovo Group Ltd,HK0992009065,5.48
2023-09-29,MTR Corp Ltd,HK0066009694,5.48
2023-09-29,China Overseas Land & Investment Ltd,HK0688002218,5.48
2023-09-29,CK Hutchison Holdings Ltd,KYG217651051,5.48
2023-09-29,Sands China Ltd,KYG7800X1079,5.48
2023-09-29,Galaxy Entertainment Group Ltd,HK0027032686,5.48
2023-09-29,CK Infrastructure Holdings Ltd,BMG2178K1009,5.48
2023-09-29,CK Asset Holdings Ltd,KYG2177B1014,5.48
2023-09-29,China Hongqiao Group Ltd,KYG211501005,5.48
2023-09-29,JD Health International Inc,KYG5074A1004,5.48
2023-09-29,Hong Kong and China Gas Co Ltd,HK0003000038,5.48
2023-09-29,Hansoh Pharmaceutical Group Company Ltd,KYG549581067,5.48
2023-09-29,Power Assets Holdings Ltd,HK0006000050,5.48
2023-09-29,Budweiser Brewing Company APAC Ltd,KYG1674K1013,5.48
2023-09-29,Henderson Land Development Co Ltd,HK0012000102,5.48
2023-09-29,Sunny Optical Technology Group Co Ltd,KYG8586D1097,5.48
2023-09-29,WuXi Biologics (Cayman) Inc,KYG970081173,5.48
2023-09-29,China Resources Power Holdings Co Ltd,HK0836012952,5.48
2023-09-29,Alibaba Health Information Technology Ltd,BMG0171K1018,5.48
2023-09-29,Link Real Estate Investment Trust,HK0823032773,5.48
2023-09-29,Shenzhou International Group Holdings Ltd,KYG8087W1015,5.48
2023-09-29,Haidilao International Holding Ltd,KYG4290A1013,5.48
2023-09-29,China Resources Beer Holdings Co Ltd,HK0291001490,5.48
2023-09-29,Chow Tai Fook Jewellery Group Ltd,KYG211461085,5.48
2023-09-29,WH Group Ltd,KYG960071028,5.48
2023-09-29,Longfor Group Holdings Ltd,KYG5635P1090,5.48
2023-09-29,China Resources Mixc Lifestyle Services Ltd,KYG2122G1064,5.48
2023-09-29,Orient Overseas (International) Ltd,BMG677491539,5.48
2023-09-29,China Mengniu Dairy Co Ltd,KYG210961051,5.48
2023-09-29,Tingyi (Cayman Islands) Holding Corp,KYG8878S1030,5.48
2023-09-29,Sino Biopharmaceutical Ltd,KYG8167W1380,5.48
2023-09-29,Sinopharm Group Co Ltd,CNE100000FN7,5.48
2023-09-29,Wharf Real Estate Investment Company Ltd,KYG9593A1040,5.48
2023-09-29,ENN Energy Holdings Ltd,KYG3066L1014,5.48
2023-09-29,CSPC Pharmaceutical Group Ltd,HK1093012172,5.48
2023-09-29,Li Ning Co Ltd,KYG5496K1242,5.48
2023-09-29,Xinyi Glass Holdings Ltd,KYG9828G1082,5.48
2023-09-29,Hang Lung Properties Ltd,HK0101000591,5.48
2023-09-29,Xinyi Solar Holdings Ltd,KYG9829N1025,5.48
2023-09-29,Zhongsheng Group Holdings Ltd,KYG9894K1085,5.48
2023-09-29,Hengan International Group Company Ltd,KYG4402L1510,5.48
2023-09-29,New World Dev,HK0000608585,5.48
2023-09-29,Country Garde,KYG2453A1085,5.48
2023-10-31,Tencent Holdings Ltd,KYG875721634,5.49
2023-10-31,Industrial and Commercial Bank of China Ltd,CNE1000003G1,5.49
2023-10-31,Alibaba Group Holding Ltd,KYG017191142,5.49
2023-10-31,China Mobile Ltd,HK0941009539,5.49
2023-10-31,Bank of China Ltd,CNE1000001Z5,5.49
2023-10-31,China Construction Bank Corp,CNE1000002H1,5.49
2023-10-31,HSBC Holdings PLC,GB0005405286,5.49
2023-10-31,PetroChina Co Ltd,CNE1000003W8,5.49
2023-10-31,Xiaomi Corp,KYG9830T1067,5.49
2023-10-31,BYD Co Ltd,CNE100000296,5.49
2023-10-31,China Merchants Bank Co Ltd,CNE1000002M1,5.49
2023-10-31,China Life Insurance Co Ltd,CNE1000002L3,5.49
2023-10-31,Meituan,KYG596691041,5.49
2023-10-31,Ping An Insurance Group Co of China Ltd,CNE1000003X6,5.49
2023-10-31,CNOOC Ltd,HK0883013259,5.49
2023-10-31,China Shenhua Energy Co Ltd,CNE1000002R0,5.49
2023-10-31,China Petroleum & Chemical Corp,CNE1000002Q2,5.49
2023-10-31,AIA Group Ltd,HK0000069689,5.49
2023-10-31,Semiconductor Manufacturing International Corp,KYG8020E1199,5.49
2023-10-31,JD.Com Inc,KYG8208B1014,5.49
2023-10-31,NetEase Inc,KYG6427A1022,5.49
2023-10-31,Zijin Mining Group Co Ltd,CNE100000502,5.49
2023-10-31,Hong Kong Exchanges and Clearing Ltd,HK0388045442,5.49
2023-10-31,Nongfu Spring Co Ltd,CNE100004272,5.49
2023-10-31,Trip.com Group Ltd,KYG9066F1019,5.49
2023-10-31,China Unicom Hong Kong Ltd,HK0000049939,5.49
2023-10-31,BOC Hong Kong Holdings Ltd,HK2388011192,5.49
2023-10-31,CITIC Ltd,HK0267001375,5.49
2023-10-31,Haier Smart Home Co Ltd,CNE1000048K8,5.49
2023-10-31,ANTA Sports Products Ltd,KYG040111059,5.49
2023-10-31,Baidu Inc,KYG070341048,5.49
2023-10-31,Sun Hung Kai Properties Ltd,HK0016000132,5.49
2023-10-31,Hang Seng Bank Ltd,HK0011000095,5.49
2023-10-31,Techtronic Industries Co Ltd,HK0669013440,5.49
2023-10-31,China Resources Land Ltd,KYG2108Y1052,5.49
2023-10-31,Geely Automobile Holdings Ltd,KYG3777B1032,5.49
2023-10-31,CLP Holdings Ltd,HK0002007356,5.49
2023-10-31,Lenovo Group Ltd,HK0992009065,5.49
2023-10-31,MTR Corp Ltd,HK0066009694,5.49
2023-10-31,China Overseas Land & Investment Ltd,HK0688002218,5.49
2023-10-31,CK Hutchison Holdings Ltd,KYG217651051,5.49
2023-10-31,Sands China Ltd,KYG7800X1079,5.49
2023-10-31,Galaxy Entertainment Group Ltd,HK0027032686,5.49
2023-10-31,CK Infrastructure Holdings Ltd,BMG2178K1009,5.49
2023-10-31,CK Asset Holdings Ltd,KYG2177B1014,5.49
2023-10-31,China Hongqiao Group Ltd,KYG211501005,5.49
2023-10-31,JD Health International Inc,KYG5074A1004,5.49
2023-10-31,Hong Kong and China Gas Co Ltd,HK0003000038,5.49
2023-10-31,Hansoh Pharmaceutical Group Company Ltd,KYG549581067,5.49
2023-10-31,Power Assets Holdings Ltd,HK0006000050,5.49
2023-10-31,Budweiser Brewing Company APAC Ltd,KYG1674K1013,5.49
2023-10-31,Henderson Land Development Co Ltd,HK0012000102,5.49
2023-10-31,Sunny Optical Technology Group Co Ltd,KYG8586D1097,5.49
2023-10-31,WuXi Biologics (Cayman) Inc,KYG970081173,5.49
2023-10-31,China Resources Power Holdings Co Ltd,HK0836012952,5.49
2023-10-31,Alibaba Health Information Technology Ltd,BMG0171K1018,5.49
2023-10-31,Link Real Estate Investment Trust,HK0823032773,5.49
2023-10-31,Shenzhou International Group Holdings Ltd,KYG8087W1015,5.49
2023-10-31,Haidilao International Holding Ltd,KYG4290A1013,5.49
2023-10-31,China Resources Beer Holdings Co Ltd,HK0291001490,5.49
2023-10-31,Chow Tai Fook Jewellery Group Ltd,KYG211461085,5.49
2023-10-31,WH Group Ltd,KYG960071028,5.49
2023-10-31,Longfor Group Holdings Ltd,KYG5635P1090,5.49
2023-10-31,China Resources Mixc Lifestyle Services Ltd,KYG2122G1064,5.49
2023-10-31,Orient Overseas (International) Ltd,BMG677491539,5.49
2023-10-31,China Mengniu Dairy Co Ltd,KYG210961051,5.49
2023-10-31,Tingyi (Cayman Islands) Holding Corp,KYG8878S1030,5.49
2023-10-31,Sino Biopharmaceutical Ltd,KYG8167W1380,5.49
2023-10-31,Sinopharm Group Co Ltd,CNE100000FN7,5.49
2023-10-31,Wharf Real Estate Investment Company Ltd,KYG9593A1040,5.49
2023-10-31,ENN Energy Holdings Ltd,KYG3066L1014,5.49
2023-10-31,CSPC Pharmaceutical Group Ltd,HK1093012172,5.49
2023-10-31,Li Ning Co Ltd,KYG5496K1242,5.49
2023-10-31,Xinyi Glass Holdings Ltd,KYG9828G1082,5.49
2023-10-31,Hang Lung Properties Ltd,HK0101000591,5.49
2023-10-31,Xinyi Solar Holdings Ltd,KYG9829N1025,5.49
2023-10-31,Zhongsheng Group Holdings Ltd,KYG9894K1085,5.49
2023-10-31,Hengan International Group Company Ltd,KYG4402L1510,5.49
2023-10-31,New World Dev,HK0000608585,5.49
2023-10-31,Country Garde,KYG2453A1085,5.49
2023-11-30,Tencent Holdings Ltd,KYG875721634,5.41
2023-11-30,Industrial and Commercial Bank of China Ltd,CNE1000003G1,5.41
2023-11-30,Alibaba Group Holding Ltd,KYG017191142,5.41
2023-11-30,China Mobile Ltd,HK0941009539,5.41
2023-11-30,Bank of China Ltd,CNE1000001Z5,5.41
2023-11-30,China Construction Bank Corp,CNE1000002H1,5.41
2023-11-30,HSBC Holdings PLC,GB0005405286,5.41
2023-11-30,PetroChina Co Ltd,CNE1000003W8,5.41
2023-11-30,Xiaomi Corp,KYG9830T1067,5.41
2023-11-30,BYD Co Ltd,CNE100000296,5.41
2023-11-30,China Merchants Bank Co Ltd,CNE1000002M1,5.41
2023-11-30,China Life Insurance Co Ltd,CNE1000002L3,5.41
2023-11-30,Meituan,KYG596691041,5.41
2023-11-30,Ping An Insurance Group Co of China Ltd,CNE1000003X6,5.41
2023-11-30,CNOOC Ltd,HK0883013259,5.41
2023-11-30,China Shenhua Energy Co Ltd,CNE1000002R0,5.41
2023-11-30,China Petroleum & Chemical Corp,CNE1000002Q2,5.41
2023-11-30,AIA Group Ltd,HK0000069689,5.41
2023-11-30,Semiconductor Manufacturing International Corp,KYG8020E1199,5.41
2023-11-30,JD.Com Inc,KYG8208B1014,5.41
2023-11-30,NetEase Inc,KYG6427A1022,5.41
2023-11-30,Zijin Mining Group Co Ltd,CNE100000502,5.41
2023-11-30,Hong Kong Exchanges and Clearing Ltd,HK0388045442,5.41
2023-11-30,Nongfu Spring Co Ltd,CNE100004272,5.41
2023-11-30,Trip.com Group Ltd,KYG9066F1019,5.41
2023-11-30,China Unicom Hong Kong Ltd,HK0000049939,5.41
2023-11-30,BOC Hong Kong Holdings Ltd,HK2388011192,5.41
2023-11-30,CITIC Ltd,HK0267001375,5.41
2023-11-30,Haier Smart Home Co Ltd,CNE1000048K8,5.41
2023-11-30,ANTA Sports Products Ltd,KYG040111059,5.41
2023-11-30,Baidu Inc,KYG070341048,5.41
2023-11-30,Sun Hung Kai Properties Ltd,HK0016000132,5.41
2023-11-30,Hang Seng Bank Ltd,HK0011000095,5.41
2023-11-30,Techtronic Industries Co Ltd,HK0669013440,5.41
2023-11-30,China Resources Land Ltd,KYG2108Y1052,5.41
2023-11-30,Geely Automobile Holdings Ltd,KYG3777B1032,5.41
2023-11-30,CLP Holdings Ltd,HK0002007356,5.41
2023-11-30,Lenovo Group Ltd,HK0992009065,5.41
2023-11-30,MTR Corp Ltd,HK0066009694,5.41
2023-11-30,China Overseas Land & Investment Ltd,HK0688002218,5.41
2023-11-30,CK Hutchison Holdings Ltd,KYG217651051,5.41
2023-11-30,Sands China Ltd,KYG7800X1079,5.41
2023-11-30,Galaxy Entertainment Group Ltd,HK0027032686,5.41
2023-11-30,CK Infrastructure Holdings Ltd,BMG2178K1009,5.41
2023-11-30,CK Asset Holdings Ltd,KYG2177B1014,5.41
2023-11-30,China Hongqiao Group Ltd,KYG211501005,5.41
2023-11-30,JD Health International Inc,KYG5074A1004,5.41
2023-11-30,Hong Kong and China Gas Co Ltd,HK0003000038,5.41
2023-11-30,Hansoh Pharmaceutical Group Company Ltd,KYG549581067,5.41
2023-11-30,Power Assets Holdings Ltd,HK0006000050,5.41
2023-11-30,Budweiser Brewing Company APAC Ltd,KYG1674K1013,5.41
2023-11-30,Henderson Land Development Co Ltd,HK0012000102,5.41
2023-11-30,Sunny Optical Technology Group Co Ltd,KYG8586D1097,5.41
2023-11-30,WuXi Biologics (Cayman) Inc,KYG970081173,5.41
2023-11-30,China Resources Power Holdings Co Ltd,HK0836012952,5.41
2023-11-30,Alibaba Health Information Technology Ltd,BMG0171K1018,5.41
2023-11-30,Link Real Estate Investment Trust,HK0823032773,5.41
2023-11-30,Shenzhou International Group Holdings Ltd,KYG8087W1015,5.41
2023-11-30,Haidilao International Holding Ltd,KYG4290A1013,5.41
2023-11-30,China Resources Beer Holdings Co Ltd,HK0291001490,5.41
2023-11-30,Chow Tai Fook Jewellery Group Ltd,KYG211461085,5.41
2023-11-30,WH Group Ltd,KYG960071028,5.41
